stock_code,base_mae,base_mape,adapt_mae,adapt_mape,num_points,start_date,end_date
002048,1.0199161767959595,3.506169557571411,0.8791807293891907,2.997253179550171,61,2025-07-21,2025-10-21
603858,0.17880065739154816,0.9681586027145386,0.1622002273797989,0.8743219971656799,27,2025-07-21,2025-10-21
002546,0.06495203077793121,1.0861566066741943,0.06951253861188889,1.1592843532562256,61,2025-07-21,2025-10-21
002567,0.036336734890937805,0.7373693585395813,0.03775610774755478,0.7668294906616211,61,2025-07-21,2025-10-21
605180,0.23229728639125824,1.4914634227752686,0.22397199273109436,1.4343613386154175,61,2025-07-21,2025-10-21
002899,0.27612170577049255,1.1924911737442017,0.3073141276836395,1.3280867338180542,27,2025-07-21,2025-10-21
300729,0.19623495638370514,1.3032341003417969,0.19621825218200684,1.3070603609085083,60,2025-07-21,2025-10-21
603773,0.9863725304603577,3.0357747077941895,0.8663373589515686,2.6577870845794678,52,2025-07-21,2025-10-21
688518,0.5385647416114807,2.3702847957611084,0.570984423160553,2.5135674476623535,27,2025-07-21,2025-10-21
600776,0.1111501082777977,0.9806316494941711,0.10539040714502335,0.9308127760887146,27,2025-07-21,2025-10-21
300268,0.1401900202035904,1.3031131029129028,0.14715705811977386,1.365055799484253,59,2025-07-21,2025-10-21
603948,0.221758171916008,1.0190808773040771,0.24840094149112701,1.1371678113937378,27,2025-07-21,2025-10-21
300175,0.10030734539031982,1.7151564359664917,0.08260586112737656,1.4177004098892212,61,2025-07-21,2025-10-21
301137,1.315724492073059,3.3661093711853027,1.1859681606292725,3.038379192352295,61,2025-07-21,2025-10-21
600538,0.11999280005693436,1.8873250484466553,0.10634429007768631,1.6792120933532715,27,2025-07-21,2025-10-21
600251,0.11149153113365173,1.311567783355713,0.10208942741155624,1.2040241956710815,61,2025-07-21,2025-10-21
600955,0.12905298173427582,0.8915500640869141,0.12584105134010315,0.869946300983429,61,2025-07-21,2025-10-21
603613,0.6152442097663879,2.1288962364196777,0.5736672282218933,1.9994229078292847,59,2025-07-21,2025-10-21
601211,0.2508483827114105,1.2566412687301636,0.23175621032714844,1.1613941192626953,59,2025-07-21,2025-10-21
002501,0.04371322691440582,1.941324234008789,0.03263688087463379,1.4672558307647705,27,2025-07-21,2025-10-21
300583,0.23688404262065887,1.4394787549972534,0.22264441847801208,1.3418388366699219,61,2025-07-21,2025-10-21
300386,0.28935763239860535,1.4466909170150757,0.2845602333545685,1.4211009740829468,27,2025-07-21,2025-10-21
002004,0.06174791231751442,1.2965565919876099,0.058440521359443665,1.2273496389389038,61,2025-07-21,2025-10-21
301421,4.671873092651367,4.714873313903809,4.202958583831787,4.279418468475342,59,2025-07-21,2025-10-21
000615,0.04302721098065376,1.3247370719909668,0.04197565093636513,1.299706220626831,59,2025-07-21,2025-10-21
688296,0.2529570758342743,1.7462060451507568,0.2460830807685852,1.6991485357284546,52,2025-07-21,2025-10-21
605339,0.1673957258462906,0.9536809921264648,0.1628052145242691,0.9266539216041565,61,2025-07-21,2025-10-21
300433,0.6063973903656006,2.3575491905212402,0.4726068675518036,1.850029468536377,27,2025-07-21,2025-10-21
688297,1.3877570629119873,2.5688512325286865,1.2305461168289185,2.278245687484741,52,2025-07-21,2025-10-21
300345,0.2128249853849411,2.527061939239502,0.2027830183506012,2.4112813472747803,27,2025-07-21,2025-10-21
000157,0.11540449410676956,1.495001196861267,0.10368043929338455,1.3481582403182983,61,2025-07-21,2025-10-21
002063,0.0814802497625351,1.2842682600021362,0.07370693981647491,1.159895896911621,61,2025-07-21,2025-10-21
830832,0.13729247450828552,1.5919959545135498,0.14296478033065796,1.6555187702178955,50,2025-07-21,2025-10-21
001322,0.08574485778808594,0.9636763334274292,0.07962208986282349,0.897590160369873,27,2025-07-21,2025-10-21
300422,0.07537848502397537,1.4118404388427734,0.06930436193943024,1.3003188371658325,27,2025-07-21,2025-10-21
002034,0.15349172055721283,0.8853136301040649,0.1582493633031845,0.9123227596282959,61,2025-07-21,2025-10-21
000751,0.048838138580322266,1.4081840515136719,0.04440968856215477,1.2860498428344727,27,2025-07-21,2025-10-21
301322,0.8052396774291992,2.4769489765167236,0.7460748553276062,2.2884645462036133,59,2025-07-21,2025-10-21
002062,0.3097307085990906,3.7047691345214844,0.25558051466941833,3.0992631912231445,61,2025-07-21,2025-10-21
603568,0.19432972371578217,0.9682325720787048,0.18828941881656647,0.9503371715545654,59,2025-07-21,2025-10-21
300498,0.20477181673049927,1.1387841701507568,0.19260329008102417,1.0758681297302246,27,2025-07-21,2025-10-21
